ticket_id,customer_id,created_at,resolved_at,category,satisfaction_score
TICK_009484,CUST_04829,2023-03-05 00:00:00,2023-03-10 00:00:00,technical,3.0
TICK_009485,CUST_04830,2024-07-06 00:00:00,2024-07-11 00:00:00,technical,1.0
TICK_009486,CUST_04830,2022-02-17 00:00:00,2022-03-07 00:00:00,technical,1.0
TICK_009487,CUST_04830,2021-11-04 00:00:00,2021-11-18 00:00:00,general,3.0
TICK_009488,CUST_04830,2023-12-28 00:00:00,2024-01-02 00:00:00,feature_request,3.0
TICK_009489,CUST_04831,2023-04-24 00:00:00,,billing,
TICK_009490,CUST_04831,2023-01-17 00:00:00,2023-01-26 00:00:00,feature_request,5.0
TICK_009491,CUST_04831,2023-09-15 00:00:00,,account,
TICK_009492,CUST_04832,2022-07-13 00:00:00,2022-07-20 00:00:00,feature_request,4.0
TICK_009493,CUST_04832,2023-07-24 00:00:00,2023-08-03 00:00:00,billing,4.0
TICK_009494,CUST_04833,2024-12-13 00:00:00,2024-12-17 00:00:00,technical,4.0
TICK_009495,CUST_04833,2024-06-06 00:00:00,2024-06-15 00:00:00,technical,4.0
TICK_009496,CUST_04833,2022-07-02 00:00:00,2022-07-04 00:00:00,technical,1.0
TICK_009497,CUST_04833,2021-11-13 00:00:00,2021-11-16 00:00:00,technical,5.0
TICK_009498,CUST_04833,2023-11-15 00:00:00,,feature_request,
TICK_009499,CUST_04834,2021-02-15 00:00:00,2021-02-25 00:00:00,billing,4.0
TICK_009500,CUST_04834,2021-07-29 00:00:00,2021-08-23 00:00:00,technical,5.0
TICK_009501,CUST_04835,2022-02-22 00:00:00,2022-02-28 00:00:00,technical,4.0
TICK_009502,CUST_04836,2023-01-20 00:00:00,,technical,
TICK_009503,CUST_04836,2023-12-01 00:00:00,,feature_request,
TICK_009504,CUST_04836,2020-06-09 00:00:00,2020-06-10 00:00:00,technical,4.0
TICK_009505,CUST_04837,2021-01-07 00:00:00,2021-01-15 00:00:00,account,1.0
TICK_009506,CUST_04838,2021-12-04 00:00:00,2021-12-05 00:00:00,technical,4.0
TICK_009507,CUST_04838,2022-06-22 00:00:00,2022-06-29 00:00:00,technical,5.0
TICK_009508,CUST_04838,2020-12-23 00:00:00,2021-01-01 00:00:00,technical,1.0
TICK_009509,CUST_04838,2020-11-26 00:00:00,,technical,
TICK_009510,CUST_04840,2021-03-08 00:00:00,2021-03-17 00:00:00,account,2.0
TICK_009511,CUST_04840,2024-10-16 00:00:00,2024-11-05 00:00:00,account,5.0
TICK_009512,CUST_04841,2024-12-31 00:00:00,2025-01-02 00:00:00,billing,3.0
TICK_009513,CUST_04841,2024-12-31 00:00:00,2025-01-08 00:00:00,feature_request,3.0
TICK_009514,CUST_04841,2024-12-31 00:00:00,2025-01-07 00:00:00,billing,4.0
TICK_009515,CUST_04842,2024-12-31 00:00:00,2025-01-02 00:00:00,billing,3.0
TICK_009516,CUST_04843,2021-12-05 00:00:00,2021-12-24 00:00:00,account,4.0
TICK_009517,CUST_04844,2024-07-29 00:00:00,2024-07-31 00:00:00,technical,4.0
TICK_009518,CUST_04844,2021-06-09 00:00:00,2021-06-11 00:00:00,general,5.0
TICK_009519,CUST_04845,2021-11-19 00:00:00,2021-11-23 00:00:00,technical,1.0
TICK_009520,CUST_04845,2023-06-28 00:00:00,,technical,
TICK_009521,CUST_04846,2024-06-19 00:00:00,,feature_request,
TICK_009522,CUST_04846,2021-08-18 00:00:00,2021-08-20 00:00:00,general,3.0
TICK_009523,CUST_04846,2021-10-14 00:00:00,2021-10-23 00:00:00,account,1.0
TICK_009524,CUST_04846,2020-11-03 00:00:00,2020-11-11 00:00:00,account,4.0
TICK_009525,CUST_04847,2024-12-06 00:00:00,2024-12-07 00:00:00,general,2.0
TICK_009526,CUST_04847,2024-12-29 00:00:00,,account,
TICK_009527,CUST_04848,2024-10-25 00:00:00,2024-11-06 00:00:00,technical,2.0
TICK_009528,CUST_04850,2023-02-19 00:00:00,,technical,
TICK_009529,CUST_04850,2022-02-17 00:00:00,2022-02-18 00:00:00,account,4.0
TICK_009530,CUST_04852,2022-12-05 00:00:00,2022-12-12 00:00:00,billing,3.0
TICK_009531,CUST_04852,2023-10-02 00:00:00,,billing,
TICK_009532,CUST_04852,2024-08-24 00:00:00,2024-09-22 00:00:00,feature_request,5.0
TICK_009533,CUST_04853,2023-02-26 00:00:00,2023-03-04 00:00:00,general,1.0
TICK_009534,CUST_04853,2023-05-09 00:00:00,2023-05-10 00:00:00,general,4.0
TICK_009535,CUST_04854,2021-05-26 00:00:00,2021-06-07 00:00:00,general,3.0
TICK_009536,CUST_04855,2024-04-08 00:00:00,2024-04-15 00:00:00,technical,4.0
TICK_009537,CUST_04855,2023-05-11 00:00:00,,feature_request,
TICK_009538,CUST_04855,2021-09-02 00:00:00,2021-09-17 00:00:00,technical,3.0
TICK_009539,CUST_04855,2022-05-05 00:00:00,2022-05-13 00:00:00,billing,3.0
TICK_009540,CUST_04855,2024-07-31 00:00:00,2024-08-01 00:00:00,billing,4.0
TICK_009541,CUST_04856,2024-02-05 00:00:00,2024-02-13 00:00:00,technical,4.0
TICK_009542,CUST_04856,2021-01-30 00:00:00,2021-01-31 00:00:00,feature_request,2.0
TICK_009543,CUST_04857,2024-02-29 00:00:00,2024-03-15 00:00:00,account,4.0
TICK_009544,CUST_04857,2020-07-09 00:00:00,2020-07-22 00:00:00,feature_request,5.0
TICK_009545,CUST_04857,2022-09-24 00:00:00,2022-10-08 00:00:00,technical,5.0
TICK_009546,CUST_04858,2024-08-23 00:00:00,2024-08-25 00:00:00,account,4.0
TICK_009547,CUST_04858,2024-10-26 00:00:00,2024-11-02 00:00:00,billing,3.0
TICK_009548,CUST_04859,2024-09-01 00:00:00,2024-09-08 00:00:00,billing,5.0
TICK_009549,CUST_04859,2024-07-14 00:00:00,2024-07-26 00:00:00,billing,5.0
TICK_009550,CUST_04860,2023-09-17 00:00:00,2023-09-25 00:00:00,billing,3.0
TICK_009551,CUST_04860,2024-12-02 00:00:00,2024-12-03 00:00:00,billing,2.0
TICK_009552,CUST_04861,2024-11-16 00:00:00,2024-11-17 00:00:00,technical,2.0
TICK_009553,CUST_04862,2023-01-15 00:00:00,2023-01-28 00:00:00,technical,2.0
TICK_009554,CUST_04862,2022-10-20 00:00:00,2022-10-21 00:00:00,billing,5.0
TICK_009555,CUST_04864,2022-05-01 00:00:00,2022-05-06 00:00:00,billing,1.0
TICK_009556,CUST_04864,2023-12-15 00:00:00,2023-12-17 00:00:00,billing,5.0
TICK_009557,CUST_04865,2023-11-20 00:00:00,2023-12-04 00:00:00,billing,2.0
TICK_009558,CUST_04865,2024-07-05 00:00:00,2024-07-10 00:00:00,technical,3.0
TICK_009559,CUST_04865,2021-10-09 00:00:00,2021-10-13 00:00:00,technical,3.0
TICK_009560,CUST_04866,2023-10-23 00:00:00,2023-10-24 00:00:00,feature_request,3.0
TICK_009561,CUST_04866,2023-09-08 00:00:00,2023-09-16 00:00:00,feature_request,4.0
TICK_009562,CUST_04867,2021-12-16 00:00:00,2022-01-02 00:00:00,billing,4.0
TICK_009563,CUST_04867,2020-09-29 00:00:00,2020-10-03 00:00:00,billing,3.0
TICK_009564,CUST_04867,2022-10-11 00:00:00,2022-10-12 00:00:00,billing,5.0
TICK_009565,CUST_04867,2024-08-22 00:00:00,2024-08-29 00:00:00,technical,4.0
TICK_009566,CUST_04868,2021-12-02 00:00:00,2021-12-08 00:00:00,billing,5.0
TICK_009567,CUST_04868,2022-11-12 00:00:00,2022-11-13 00:00:00,account,4.0
TICK_009568,CUST_04869,2024-01-12 00:00:00,,billing,
TICK_009569,CUST_04869,2024-05-16 00:00:00,2024-05-24 00:00:00,technical,4.0
TICK_009570,CUST_04869,2023-10-22 00:00:00,2023-10-24 00:00:00,feature_request,5.0
TICK_009571,CUST_04869,2022-07-21 00:00:00,2022-08-10 00:00:00,billing,3.0
TICK_009572,CUST_04871,2021-01-18 00:00:00,2021-01-19 00:00:00,account,4.0
TICK_009573,CUST_04871,2022-01-16 00:00:00,2022-01-24 00:00:00,account,3.0
TICK_009574,CUST_04872,2020-09-06 00:00:00,2020-09-07 00:00:00,technical,4.0
TICK_009575,CUST_04872,2023-06-21 00:00:00,2023-07-01 00:00:00,feature_request,1.0
TICK_009576,CUST_04872,2022-12-12 00:00:00,2022-12-14 00:00:00,general,4.0
TICK_009577,CUST_04873,2020-12-23 00:00:00,2021-01-25 00:00:00,technical,3.0
TICK_009578,CUST_04873,2024-12-05 00:00:00,,technical,
TICK_009579,CUST_04874,2023-12-27 00:00:00,2023-12-29 00:00:00,technical,4.0
TICK_009580,CUST_04874,2022-12-21 00:00:00,2022-12-30 00:00:00,general,5.0
TICK_009581,CUST_04874,2024-09-05 00:00:00,,billing,
TICK_009582,CUST_04875,2024-09-19 00:00:00,2024-09-22 00:00:00,feature_request,5.0
TICK_009583,CUST_04876,2022-04-20 00:00:00,2022-05-03 00:00:00,technical,4.0
TICK_009584,CUST_04876,2023-05-04 00:00:00,2023-05-12 00:00:00,technical,3.0
TICK_009585,CUST_04877,2022-05-01 00:00:00,,technical,
TICK_009586,CUST_04877,2021-12-18 00:00:00,2021-12-30 00:00:00,billing,4.0
TICK_009587,CUST_04877,2023-01-25 00:00:00,2023-02-09 00:00:00,technical,4.0
TICK_009588,CUST_04877,2021-12-30 00:00:00,,account,
TICK_009589,CUST_04878,2023-06-28 00:00:00,,general,
TICK_009590,CUST_04879,2022-05-13 00:00:00,2022-05-28 00:00:00,technical,4.0
TICK_009591,CUST_04879,2022-01-08 00:00:00,,billing,
TICK_009592,CUST_04879,2024-09-15 00:00:00,2024-09-16 00:00:00,account,4.0
TICK_009593,CUST_04880,2023-02-28 00:00:00,,account,
TICK_009594,CUST_04880,2024-03-22 00:00:00,2024-03-29 00:00:00,feature_request,5.0
TICK_009595,CUST_04880,2024-04-12 00:00:00,2024-04-16 00:00:00,technical,3.0
TICK_009596,CUST_04880,2024-01-13 00:00:00,2024-01-18 00:00:00,technical,5.0
TICK_009597,CUST_04881,2022-10-16 00:00:00,2022-10-20 00:00:00,account,5.0
TICK_009598,CUST_04881,2022-04-21 00:00:00,2022-05-12 00:00:00,general,5.0
TICK_009599,CUST_04881,2023-10-26 00:00:00,2023-10-29 00:00:00,technical,5.0
TICK_009600,CUST_04882,2024-10-14 00:00:00,2024-10-21 00:00:00,feature_request,3.0
TICK_009601,CUST_04883,2024-01-21 00:00:00,,technical,
TICK_009602,CUST_04883,2024-10-06 00:00:00,,technical,
TICK_009603,CUST_04884,2021-03-02 00:00:00,2021-04-10 00:00:00,billing,3.0
TICK_009604,CUST_04885,2020-08-14 00:00:00,2020-08-15 00:00:00,billing,1.0
TICK_009605,CUST_04887,2022-09-26 00:00:00,2022-09-30 00:00:00,general,5.0
TICK_009606,CUST_04887,2023-02-20 00:00:00,2023-02-21 00:00:00,technical,4.0
TICK_009607,CUST_04887,2022-01-27 00:00:00,2022-02-11 00:00:00,general,4.0
TICK_009608,CUST_04887,2022-06-18 00:00:00,,feature_request,
TICK_009609,CUST_04888,2022-01-30 00:00:00,2022-02-09 00:00:00,billing,4.0
TICK_009610,CUST_04888,2024-05-13 00:00:00,2024-05-14 00:00:00,technical,5.0
TICK_009611,CUST_04888,2022-08-25 00:00:00,2022-09-04 00:00:00,feature_request,3.0
TICK_009612,CUST_04888,2023-02-18 00:00:00,2023-02-22 00:00:00,technical,5.0
TICK_009613,CUST_04890,2023-08-18 00:00:00,2023-08-22 00:00:00,feature_request,2.0
TICK_009614,CUST_04891,2021-11-26 00:00:00,2021-11-28 00:00:00,technical,2.0
TICK_009615,CUST_04893,2023-09-14 00:00:00,2023-09-20 00:00:00,feature_request,3.0
TICK_009616,CUST_04893,2021-10-20 00:00:00,2021-10-24 00:00:00,technical,3.0
TICK_009617,CUST_04893,2021-11-17 00:00:00,,account,
TICK_009618,CUST_04894,2020-08-05 00:00:00,2020-08-12 00:00:00,billing,4.0
TICK_009619,CUST_04894,2020-07-29 00:00:00,,billing,
TICK_009620,CUST_04895,2022-11-06 00:00:00,2022-11-19 00:00:00,technical,2.0
TICK_009621,CUST_04896,2023-04-27 00:00:00,2023-04-30 00:00:00,general,3.0
TICK_009622,CUST_04897,2021-11-09 00:00:00,2021-11-10 00:00:00,billing,3.0
TICK_009623,CUST_04897,2024-08-29 00:00:00,2024-09-05 00:00:00,technical,1.0
TICK_009624,CUST_04898,2021-03-28 00:00:00,,feature_request,
TICK_009625,CUST_04898,2021-04-12 00:00:00,,billing,
TICK_009626,CUST_04898,2023-04-19 00:00:00,,general,
TICK_009627,CUST_04898,2022-12-02 00:00:00,2022-12-03 00:00:00,feature_request,2.0
TICK_009628,CUST_04900,2024-06-09 00:00:00,2024-06-20 00:00:00,account,2.0
TICK_009629,CUST_04900,2024-02-19 00:00:00,2024-02-21 00:00:00,technical,4.0
TICK_009630,CUST_04901,2024-10-04 00:00:00,,billing,
TICK_009631,CUST_04901,2022-04-04 00:00:00,,account,
TICK_009632,CUST_04902,2021-06-17 00:00:00,2021-06-22 00:00:00,billing,4.0
TICK_009633,CUST_04903,2022-08-20 00:00:00,2022-08-23 00:00:00,feature_request,2.0
TICK_009634,CUST_04903,2020-03-26 00:00:00,2020-04-01 00:00:00,billing,5.0
TICK_009635,CUST_04903,2024-09-06 00:00:00,2024-09-19 00:00:00,technical,3.0
TICK_009636,CUST_04904,2024-05-13 00:00:00,2024-05-15 00:00:00,feature_request,1.0
TICK_009637,CUST_04904,2022-05-25 00:00:00,2022-06-28 00:00:00,billing,4.0
TICK_009638,CUST_04905,2024-10-28 00:00:00,2024-10-30 00:00:00,billing,3.0
TICK_009639,CUST_04905,2024-05-07 00:00:00,2024-05-17 00:00:00,billing,4.0
TICK_009640,CUST_04907,2024-12-31 00:00:00,2025-01-02 00:00:00,billing,5.0
TICK_009641,CUST_04907,2024-12-31 00:00:00,2025-01-16 00:00:00,account,4.0
TICK_009642,CUST_04908,2020-09-08 00:00:00,2020-09-17 00:00:00,billing,5.0
TICK_009643,CUST_04908,2020-09-15 00:00:00,2020-09-29 00:00:00,feature_request,4.0
TICK_009644,CUST_04908,2021-12-27 00:00:00,2021-12-28 00:00:00,feature_request,4.0
TICK_009645,CUST_04909,2024-12-04 00:00:00,2024-12-07 00:00:00,account,3.0
TICK_009646,CUST_04909,2024-09-03 00:00:00,2024-09-04 00:00:00,billing,3.0
TICK_009647,CUST_04909,2022-11-29 00:00:00,2022-12-01 00:00:00,billing,4.0
TICK_009648,CUST_04910,2024-02-21 00:00:00,2024-02-23 00:00:00,billing,5.0
TICK_009649,CUST_04910,2023-03-10 00:00:00,2023-03-23 00:00:00,technical,4.0
TICK_009650,CUST_04912,2023-09-02 00:00:00,2023-09-05 00:00:00,technical,3.0
TICK_009651,CUST_04912,2023-08-17 00:00:00,2023-09-03 00:00:00,technical,3.0
TICK_009652,CUST_04912,2021-09-06 00:00:00,2021-09-11 00:00:00,account,5.0
TICK_009653,CUST_04913,2024-07-17 00:00:00,2024-08-02 00:00:00,account,5.0
TICK_009654,CUST_04913,2024-05-29 00:00:00,,billing,
TICK_009655,CUST_04913,2024-10-16 00:00:00,,technical,
TICK_009656,CUST_04914,2021-05-29 00:00:00,2021-05-30 00:00:00,general,4.0
TICK_009657,CUST_04915,2023-01-23 00:00:00,2023-01-25 00:00:00,billing,4.0
TICK_009658,CUST_04916,2024-07-30 00:00:00,2024-08-03 00:00:00,technical,5.0
TICK_009659,CUST_04917,2021-12-11 00:00:00,2021-12-17 00:00:00,account,5.0
TICK_009660,CUST_04917,2024-05-19 00:00:00,2024-05-23 00:00:00,technical,2.0
TICK_009661,CUST_04918,2022-10-31 00:00:00,2022-11-04 00:00:00,feature_request,3.0
TICK_009662,CUST_04918,2022-01-29 00:00:00,2022-01-31 00:00:00,technical,3.0
TICK_009663,CUST_04918,2023-02-18 00:00:00,2023-03-05 00:00:00,technical,4.0
TICK_009664,CUST_04919,2024-07-30 00:00:00,2024-08-12 00:00:00,feature_request,4.0
TICK_009665,CUST_04920,2020-09-08 00:00:00,2020-09-10 00:00:00,account,5.0
TICK_009666,CUST_04921,2024-12-31 00:00:00,2025-01-09 00:00:00,feature_request,3.0
TICK_009667,CUST_04922,2024-01-14 00:00:00,2024-01-24 00:00:00,billing,5.0
TICK_009668,CUST_04923,2023-02-22 00:00:00,2023-02-25 00:00:00,billing,5.0
TICK_009669,CUST_04923,2024-02-18 00:00:00,2024-02-27 00:00:00,technical,3.0
TICK_009670,CUST_04923,2022-12-31 00:00:00,2023-01-08 00:00:00,feature_request,4.0
TICK_009671,CUST_04923,2022-06-09 00:00:00,,billing,
TICK_009672,CUST_04924,2024-01-03 00:00:00,2024-01-08 00:00:00,general,4.0
TICK_009673,CUST_04925,2020-06-21 00:00:00,2020-06-22 00:00:00,billing,3.0
TICK_009674,CUST_04925,2020-11-13 00:00:00,2020-11-14 00:00:00,feature_request,3.0
TICK_009675,CUST_04925,2020-04-15 00:00:00,,technical,
TICK_009676,CUST_04925,2024-01-26 00:00:00,2024-02-03 00:00:00,general,4.0
TICK_009677,CUST_04925,2023-07-17 00:00:00,2023-07-21 00:00:00,general,3.0
TICK_009678,CUST_04926,2020-12-29 00:00:00,2021-01-01 00:00:00,billing,3.0
TICK_009679,CUST_04926,2021-03-15 00:00:00,2021-03-20 00:00:00,account,1.0
TICK_009680,CUST_04929,2022-08-26 00:00:00,2022-08-30 00:00:00,technical,4.0
TICK_009681,CUST_04929,2023-09-25 00:00:00,2023-09-27 00:00:00,general,4.0
TICK_009682,CUST_04929,2024-06-17 00:00:00,2024-06-24 00:00:00,general,4.0
TICK_009683,CUST_04929,2024-09-07 00:00:00,,technical,
TICK_009684,CUST_04930,2024-10-20 00:00:00,2024-11-08 00:00:00,technical,1.0
TICK_009685,CUST_04931,2022-04-01 00:00:00,2022-04-10 00:00:00,billing,5.0
TICK_009686,CUST_04931,2022-12-20 00:00:00,2022-12-23 00:00:00,technical,5.0
TICK_009687,CUST_04931,2021-10-23 00:00:00,2021-10-29 00:00:00,technical,3.0
TICK_009688,CUST_04932,2022-06-06 00:00:00,2022-06-09 00:00:00,account,4.0
TICK_009689,CUST_04933,2024-12-31 00:00:00,2025-01-06 00:00:00,account,4.0
TICK_009690,CUST_04933,2024-12-31 00:00:00,2025-01-04 00:00:00,general,3.0
TICK_009691,CUST_04934,2024-08-05 00:00:00,2024-08-12 00:00:00,account,5.0
TICK_009692,CUST_04935,2023-09-07 00:00:00,2023-09-14 00:00:00,billing,5.0
TICK_009693,CUST_04935,2022-12-20 00:00:00,2022-12-22 00:00:00,technical,4.0
TICK_009694,CUST_04935,2021-07-02 00:00:00,2021-07-05 00:00:00,technical,5.0
TICK_009695,CUST_04935,2024-05-28 00:00:00,2024-05-31 00:00:00,feature_request,5.0
TICK_009696,CUST_04935,2021-02-27 00:00:00,2021-03-03 00:00:00,technical,4.0
TICK_009697,CUST_04936,2023-01-29 00:00:00,2023-02-05 00:00:00,technical,5.0
TICK_009698,CUST_04936,2020-11-08 00:00:00,2020-11-14 00:00:00,feature_request,4.0
TICK_009699,CUST_04936,2021-09-04 00:00:00,2021-09-27 00:00:00,technical,5.0
TICK_009700,CUST_04936,2024-10-13 00:00:00,,account,
TICK_009701,CUST_04936,2021-04-20 00:00:00,,billing,
TICK_009702,CUST_04937,2024-08-15 00:00:00,2024-08-20 00:00:00,account,2.0
TICK_009703,CUST_04938,2022-11-08 00:00:00,2022-11-10 00:00:00,billing,5.0
TICK_009704,CUST_04940,2022-12-21 00:00:00,2023-01-03 00:00:00,technical,5.0
TICK_009705,CUST_04940,2024-01-21 00:00:00,2024-01-27 00:00:00,billing,5.0
TICK_009706,CUST_04941,2023-01-25 00:00:00,2023-01-26 00:00:00,billing,2.0
TICK_009707,CUST_04941,2023-11-17 00:00:00,,billing,
TICK_009708,CUST_04942,2022-11-14 00:00:00,2022-11-17 00:00:00,feature_request,4.0
TICK_009709,CUST_04942,2020-12-20 00:00:00,2020-12-21 00:00:00,technical,4.0
TICK_009710,CUST_04943,2024-02-14 00:00:00,,feature_request,
TICK_009711,CUST_04944,2021-11-24 00:00:00,2021-11-25 00:00:00,technical,5.0
TICK_009712,CUST_04944,2022-11-04 00:00:00,2022-11-07 00:00:00,billing,3.0
TICK_009713,CUST_04944,2021-10-17 00:00:00,2021-10-18 00:00:00,feature_request,5.0
TICK_009714,CUST_04944,2022-06-30 00:00:00,,billing,
TICK_009715,CUST_04945,2023-02-02 00:00:00,2023-02-05 00:00:00,general,4.0
TICK_009716,CUST_04945,2024-08-08 00:00:00,,feature_request,
TICK_009717,CUST_04946,2024-12-08 00:00:00,,feature_request,
TICK_009718,CUST_04946,2024-11-15 00:00:00,2024-11-24 00:00:00,billing,5.0
TICK_009719,CUST_04946,2024-11-23 00:00:00,2024-12-01 00:00:00,technical,5.0
TICK_009720,CUST_04947,2021-11-17 00:00:00,2021-11-18 00:00:00,technical,1.0
TICK_009721,CUST_04948,2022-05-02 00:00:00,,general,
TICK_009722,CUST_04951,2023-10-22 00:00:00,,billing,
TICK_009723,CUST_04951,2022-01-28 00:00:00,2022-02-24 00:00:00,billing,4.0
TICK_009724,CUST_04951,2022-02-17 00:00:00,2022-02-20 00:00:00,billing,1.0
TICK_009725,CUST_04951,2023-01-07 00:00:00,,billing,
TICK_009726,CUST_04952,2023-03-20 00:00:00,2023-03-24 00:00:00,general,4.0
TICK_009727,CUST_04953,2024-04-25 00:00:00,2024-04-28 00:00:00,billing,5.0
TICK_009728,CUST_04953,2021-07-29 00:00:00,2021-08-04 00:00:00,account,5.0
TICK_009729,CUST_04955,2022-02-27 00:00:00,2022-03-03 00:00:00,billing,4.0
TICK_009730,CUST_04955,2024-12-10 00:00:00,2024-12-12 00:00:00,technical,3.0
TICK_009731,CUST_04955,2023-06-20 00:00:00,2023-06-25 00:00:00,feature_request,4.0
TICK_009732,CUST_04955,2022-01-12 00:00:00,2022-01-27 00:00:00,billing,4.0
TICK_009733,CUST_04955,2021-11-07 00:00:00,,feature_request,
TICK_009734,CUST_04957,2022-04-07 00:00:00,2022-04-10 00:00:00,technical,2.0
TICK_009735,CUST_04957,2021-03-24 00:00:00,2021-03-30 00:00:00,technical,3.0
TICK_009736,CUST_04957,2021-08-03 00:00:00,2021-08-14 00:00:00,account,3.0
TICK_009737,CUST_04958,2023-06-12 00:00:00,2023-06-17 00:00:00,technical,4.0
TICK_009738,CUST_04959,2024-05-09 00:00:00,2024-05-15 00:00:00,account,3.0
TICK_009739,CUST_04959,2023-07-03 00:00:00,,billing,
TICK_009740,CUST_04959,2022-01-03 00:00:00,2022-01-11 00:00:00,technical,5.0
TICK_009741,CUST_04959,2021-09-26 00:00:00,,feature_request,
TICK_009742,CUST_04960,2022-12-23 00:00:00,2023-01-05 00:00:00,technical,3.0
TICK_009743,CUST_04960,2022-06-03 00:00:00,2022-06-13 00:00:00,feature_request,4.0
TICK_009744,CUST_04961,2021-12-12 00:00:00,,billing,
TICK_009745,CUST_04962,2021-12-30 00:00:00,2022-01-03 00:00:00,technical,4.0
TICK_009746,CUST_04962,2020-09-30 00:00:00,2020-10-10 00:00:00,account,3.0
TICK_009747,CUST_04962,2024-06-16 00:00:00,2024-06-17 00:00:00,billing,5.0
TICK_009748,CUST_04962,2021-11-12 00:00:00,2021-11-13 00:00:00,general,1.0
TICK_009749,CUST_04962,2023-06-30 00:00:00,,technical,
TICK_009750,CUST_04963,2022-11-27 00:00:00,2022-11-30 00:00:00,billing,3.0
TICK_009751,CUST_04963,2024-08-26 00:00:00,2024-08-29 00:00:00,technical,4.0
TICK_009752,CUST_04963,2023-03-28 00:00:00,2023-04-02 00:00:00,billing,4.0
TICK_009753,CUST_04963,2024-01-13 00:00:00,2024-01-16 00:00:00,general,4.0
TICK_009754,CUST_04964,2023-08-29 00:00:00,2023-08-31 00:00:00,account,4.0
TICK_009755,CUST_04964,2023-03-14 00:00:00,2023-03-16 00:00:00,feature_request,4.0
TICK_009756,CUST_04964,2022-05-18 00:00:00,,billing,
TICK_009757,CUST_04965,2022-11-01 00:00:00,2022-11-02 00:00:00,account,5.0
TICK_009758,CUST_04965,2024-09-22 00:00:00,2024-09-27 00:00:00,account,2.0
TICK_009759,CUST_04966,2022-03-13 00:00:00,2022-03-15 00:00:00,technical,4.0
TICK_009760,CUST_04966,2022-07-13 00:00:00,2022-07-15 00:00:00,billing,4.0
TICK_009761,CUST_04966,2023-11-01 00:00:00,2023-11-10 00:00:00,billing,4.0
TICK_009762,CUST_04967,2024-12-31 00:00:00,,technical,
TICK_009763,CUST_04969,2024-12-31 00:00:00,2025-01-02 00:00:00,technical,1.0
TICK_009764,CUST_04970,2023-02-11 00:00:00,,account,
TICK_009765,CUST_04970,2021-10-16 00:00:00,2021-10-24 00:00:00,account,1.0
TICK_009766,CUST_04970,2021-02-24 00:00:00,,account,
TICK_009767,CUST_04970,2023-08-03 00:00:00,2023-08-10 00:00:00,account,5.0
TICK_009768,CUST_04971,2023-06-22 00:00:00,2023-07-12 00:00:00,general,3.0
TICK_009769,CUST_04972,2023-11-27 00:00:00,2023-11-29 00:00:00,technical,3.0
TICK_009770,CUST_04973,2022-12-04 00:00:00,2022-12-05 00:00:00,billing,2.0
TICK_009771,CUST_04974,2023-10-20 00:00:00,2023-10-23 00:00:00,billing,5.0
TICK_009772,CUST_04975,2024-12-21 00:00:00,2025-01-10 00:00:00,technical,5.0
TICK_009773,CUST_04975,2024-01-17 00:00:00,2024-02-01 00:00:00,technical,5.0
TICK_009774,CUST_04975,2021-07-21 00:00:00,2021-07-27 00:00:00,billing,4.0
TICK_009775,CUST_04977,2023-08-06 00:00:00,2023-08-07 00:00:00,billing,5.0
TICK_009776,CUST_04977,2023-04-25 00:00:00,2023-04-27 00:00:00,billing,1.0
TICK_009777,CUST_04977,2024-09-29 00:00:00,,feature_request,
TICK_009778,CUST_04978,2021-12-07 00:00:00,,billing,
TICK_009779,CUST_04978,2024-07-04 00:00:00,2024-07-15 00:00:00,technical,3.0
TICK_009780,CUST_04979,2022-12-02 00:00:00,2022-12-16 00:00:00,general,4.0
TICK_009781,CUST_04979,2022-04-10 00:00:00,2022-04-13 00:00:00,technical,4.0
TICK_009782,CUST_04979,2022-02-21 00:00:00,,billing,
TICK_009783,CUST_04979,2022-04-08 00:00:00,2022-04-09 00:00:00,billing,3.0
TICK_009784,CUST_04980,2023-08-23 00:00:00,2023-09-03 00:00:00,account,5.0
TICK_009785,CUST_04981,2024-12-31 00:00:00,2025-01-02 00:00:00,general,1.0
TICK_009786,CUST_04981,2024-12-31 00:00:00,2025-01-04 00:00:00,account,4.0
TICK_009787,CUST_04982,2024-04-14 00:00:00,2024-04-20 00:00:00,technical,5.0
